Instance,Algorithm,Gene,Sign,BN_size,List,Count,AvgSize,WeightedSum,WeightedSumHalf,WeightedSum2Based
T-LGL,optbn[FP],PI3K,0,60,"[2, 2, 2, 2, 2, 2, 2]",7,2.0,0.11666666666666667,0.23333333333333334,3.5
T-LGL,optbn[SA],PI3K,0,60,"[2, 2, 2]",3,2.0,0.05,0.1,1.5
T-LGL,ActoNet,PI3K,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,BoNesis[FP],PI3K,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,BoNesis[MTS],PI3K,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,Caspo,PI3K,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[ASA],PI3K,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[SA],PI3K,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[percolation],PI3K,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,SM[brute-force],PI3K,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,optbn[FP],PI3K,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,optbn[SA],PI3K,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,ActoNet,PLCG1,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",17,2.0,0.2833333333333333,0.5666666666666667,8.5
T-LGL,BoNesis[FP],PLCG1,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",17,2.0,0.2833333333333333,0.5666666666666667,8.5
T-LGL,BoNesis[MTS],PLCG1,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[ASA],PLCG1,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[SA],PLCG1,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,optbn[FP],PLCG1,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",17,2.0,0.2833333333333333,0.5666666666666667,8.5
T-LGL,optbn[SA],PLCG1,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,ActoNet,RANTES,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",15,2.0,0.25,0.5,7.5
T-LGL,BoNesis[FP],RANTES,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",15,2.0,0.25,0.5,7.5
T-LGL,optbn[FP],RANTES,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",15,2.0,0.25,0.5,7.5
T-LGL,ActoNet,RAS,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",12,2.0,0.2,0.4,6.0
T-LGL,BoNesis[FP],RAS,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",12,2.0,0.2,0.4,6.0
T-LGL,BoNesis[MTS],RAS,0,60,"[2, 2, 2]",3,2.0,0.05,0.1,1.5
T-LGL,Caspo,RAS,0,60,"[2, 2, 2]",3,2.0,0.05,0.1,1.5
T-LGL,PBN[ASA],RAS,0,60,"[2, 2, 2]",3,2.0,0.05,0.1,1.5
T-LGL,PBN[SA],RAS,0,60,"[2, 2, 2]",3,2.0,0.05,0.1,1.5
T-LGL,PBN[percolation],RAS,0,60,"[2, 2, 2]",3,2.0,0.05,0.1,1.5
T-LGL,SM[brute-force],RAS,0,60,"[2, 2, 2]",3,2.0,0.05,0.1,1.5
T-LGL,optbn[FP],RAS,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",12,2.0,0.2,0.4,6.0
T-LGL,optbn[SA],RAS,0,60,"[2, 2, 2]",3,2.0,0.05,0.1,1.5
T-LGL,ActoNet,RAS,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",17,2.0,0.2833333333333333,0.5666666666666667,8.5
T-LGL,BoNesis[FP],RAS,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",17,2.0,0.2833333333333333,0.5666666666666667,8.5
T-LGL,BoNesis[MTS],RAS,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,Caspo,RAS,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[ASA],RAS,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[SA],RAS,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[percolation],RAS,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,SM[brute-force],RAS,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,optbn[FP],RAS,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",17,2.0,0.2833333333333333,0.5666666666666667,8.5
T-LGL,optbn[SA],RAS,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,ActoNet,S1P,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,BoNesis[FP],S1P,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,BoNesis[MTS],S1P,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",13,2.0,0.21666666666666667,0.43333333333333335,6.5
T-LGL,Caspo,S1P,0,60,"[2, 2, 2, 2, 2, 2, 2]",7,2.0,0.11666666666666667,0.23333333333333334,3.5
T-LGL,PBN[ASA],S1P,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",13,2.0,0.21666666666666667,0.43333333333333335,6.5
T-LGL,PBN[SA],S1P,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",14,2.0,0.23333333333333334,0.4666666666666667,7.0
T-LGL,PBN[percolation],S1P,0,60,"[2, 2, 2, 2, 2, 2, 2]",7,2.0,0.11666666666666667,0.23333333333333334,3.5
T-LGL,PBN[trap_spaces],S1P,0,60,"[2, 2]",2,2.0,0.03333333333333333,0.06666666666666667,1.0
T-LGL,SM[brute-force],S1P,0,60,"[2, 2, 2, 2, 2, 2, 2]",7,2.0,0.11666666666666667,0.23333333333333334,3.5
T-LGL,optbn[FP],S1P,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,optbn[SA],S1P,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",14,2.0,0.23333333333333334,0.4666666666666667,7.0
T-LGL,ActoNet,S1P,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,2.0,0.26666666666666666,0.5333333333333333,8.0
T-LGL,BoNesis[FP],S1P,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,2.0,0.26666666666666666,0.5333333333333333,8.0
T-LGL,BoNesis[MTS],S1P,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,Caspo,S1P,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,PBN[ASA],S1P,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,PBN[SA],S1P,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,PBN[percolation],S1P,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,SM[brute-force],S1P,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,optbn[FP],S1P,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,2.0,0.26666666666666666,0.5333333333333333,8.0
T-LGL,optbn[SA],S1P,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,ActoNet,SOCS,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,2.0,0.26666666666666666,0.5333333333333333,8.0
T-LGL,BoNesis[FP],SOCS,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,2.0,0.26666666666666666,0.5333333333333333,8.0
T-LGL,BoNesis[MTS],SOCS,1,60,"[2, 2]",2,2.0,0.03333333333333333,0.06666666666666667,1.0
T-LGL,Caspo,SOCS,1,60,"[2, 2]",2,2.0,0.03333333333333333,0.06666666666666667,1.0
T-LGL,PBN[ASA],SOCS,1,60,"[2, 2]",2,2.0,0.03333333333333333,0.06666666666666667,1.0
T-LGL,PBN[SA],SOCS,1,60,"[2, 2]",2,2.0,0.03333333333333333,0.06666666666666667,1.0
T-LGL,PBN[percolation],SOCS,1,60,"[2, 2]",2,2.0,0.03333333333333333,0.06666666666666667,1.0
T-LGL,SM[brute-force],SOCS,1,60,"[2, 2]",2,2.0,0.03333333333333333,0.06666666666666667,1.0
T-LGL,optbn[FP],SOCS,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,2.0,0.26666666666666666,0.5333333333333333,8.0
T-LGL,optbn[SA],SOCS,1,60,"[2, 2]",2,2.0,0.03333333333333333,0.06666666666666667,1.0
T-LGL,ActoNet,SPHK1,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,BoNesis[FP],SPHK1,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,BoNesis[MTS],SPHK1,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",13,2.0,0.21666666666666667,0.43333333333333335,6.5
T-LGL,Caspo,SPHK1,0,60,"[2, 2, 2, 2, 2, 2, 2]",7,2.0,0.11666666666666667,0.23333333333333334,3.5
T-LGL,PBN[ASA],SPHK1,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",13,2.0,0.21666666666666667,0.43333333333333335,6.5
T-LGL,PBN[SA],SPHK1,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",14,2.0,0.23333333333333334,0.4666666666666667,7.0
T-LGL,PBN[percolation],SPHK1,0,60,"[2, 2, 2, 2, 2, 2, 2]",7,2.0,0.11666666666666667,0.23333333333333334,3.5
T-LGL,SM[brute-force],SPHK1,0,60,"[2, 2, 2, 2, 2, 2, 2]",7,2.0,0.11666666666666667,0.23333333333333334,3.5
T-LGL,optbn[FP],SPHK1,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,optbn[SA],SPHK1,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",14,2.0,0.23333333333333334,0.4666666666666667,7.0
T-LGL,ActoNet,SPHK1,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",15,2.0,0.25,0.5,7.5
T-LGL,BoNesis[FP],SPHK1,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",15,2.0,0.25,0.5,7.5
T-LGL,optbn[FP],SPHK1,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",15,2.0,0.25,0.5,7.5
T-LGL,ActoNet,STAT3,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,BoNesis[FP],STAT3,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,BoNesis[MTS],STAT3,0,60,"[2, 2, 2]",3,2.0,0.05,0.1,1.5
T-LGL,Caspo,STAT3,0,60,"[2, 2, 2]",3,2.0,0.05,0.1,1.5
T-LGL,PBN[ASA],STAT3,0,60,"[2, 2, 2]",3,2.0,0.05,0.1,1.5
T-LGL,PBN[SA],STAT3,0,60,"[2, 2, 2]",3,2.0,0.05,0.1,1.5
T-LGL,PBN[percolation],STAT3,0,60,"[2, 2, 2]",3,2.0,0.05,0.1,1.5
T-LGL,SM[brute-force],STAT3,0,60,"[2, 2, 2]",3,2.0,0.05,0.1,1.5
T-LGL,optbn[FP],STAT3,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,optbn[SA],STAT3,0,60,"[2, 2, 2]",3,2.0,0.05,0.1,1.5
T-LGL,ActoNet,STAT3,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",17,2.0,0.2833333333333333,0.5666666666666667,8.5
T-LGL,BoNesis[FP],STAT3,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",17,2.0,0.2833333333333333,0.5666666666666667,8.5
T-LGL,PBN[SA],STAT3,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,optbn[FP],STAT3,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",17,2.0,0.2833333333333333,0.5666666666666667,8.5
T-LGL,optbn[SA],STAT3,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,ActoNet,Stimuli,1,60,[1],1,1.0,1.0,1.0,1.0
T-LGL,BoNesis[FP],Stimuli,1,60,[1],1,1.0,1.0,1.0,1.0
T-LGL,optbn[FP],Stimuli,1,60,[1],1,1.0,1.0,1.0,1.0
T-LGL,ActoNet,TAX,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,2.0,0.3333333333333333,0.6666666666666666,10.0
T-LGL,BoNesis[FP],TAX,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,2.0,0.3333333333333333,0.6666666666666666,10.0
T-LGL,BoNesis[MTS],TAX,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,Caspo,TAX,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[ASA],TAX,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[SA],TAX,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[percolation],TAX,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[trap_spaces],TAX,1,60,"[2, 2]",2,2.0,0.03333333333333333,0.06666666666666667,1.0
T-LGL,SM[brute-force],TAX,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,optbn[FP],TAX,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,2.0,0.3333333333333333,0.6666666666666666,10.0
T-LGL,optbn[SA],TAX,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,ActoNet,TBET,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,BoNesis[FP],TBET,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,BoNesis[MTS],TBET,0,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,Caspo,TBET,0,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,PBN[ASA],TBET,0,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,PBN[SA],TBET,0,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,PBN[percolation],TBET,0,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,SM[brute-force],TBET,0,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,optbn[FP],TBET,0,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,optbn[SA],TBET,0,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,ActoNet,TBET,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,2.0,0.3333333333333333,0.6666666666666666,10.0
T-LGL,BoNesis[FP],TBET,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,2.0,0.3333333333333333,0.6666666666666666,10.0
T-LGL,BoNesis[MTS],TBET,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,Caspo,TBET,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",15,2.0,0.25,0.5,7.5
T-LGL,PBN[ASA],TBET,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,PBN[SA],TBET,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,PBN[percolation],TBET,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",15,2.0,0.25,0.5,7.5
T-LGL,PBN[trap_spaces],TBET,1,60,"[2, 2]",2,2.0,0.03333333333333333,0.06666666666666667,1.0
T-LGL,SM[brute-force],TBET,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",15,2.0,0.25,0.5,7.5
T-LGL,optbn[FP],TBET,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,2.0,0.3333333333333333,0.6666666666666666,10.0
T-LGL,optbn[SA],TBET,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19,2.0,0.31666666666666665,0.6333333333333333,9.5
T-LGL,ActoNet,TCR,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,BoNesis[FP],TCR,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,optbn[FP],TCR,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,ActoNet,TNF,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,BoNesis[FP],TNF,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,optbn[FP],TNF,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,ActoNet,TPL2,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,2.0,0.3333333333333333,0.6666666666666666,10.0
T-LGL,BoNesis[FP],TPL2,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,2.0,0.3333333333333333,0.6666666666666666,10.0
T-LGL,BoNesis[MTS],TPL2,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,Caspo,TPL2,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[ASA],TPL2,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[SA],TPL2,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,PBN[percolation],TPL2,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,SM[brute-force],TPL2,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,optbn[FP],TPL2,1,60,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,2.0,0.3333333333333333,0.6666666666666666,10.0
T-LGL,optbn[SA],TPL2,1,60,"[2, 2, 2, 2]",4,2.0,0.06666666666666667,0.13333333333333333,2.0
T-LGL,ActoNet,TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,BoNesis[FP],TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,BoNesis[MTS],TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,Caspo,TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,PBN[ASA],TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,PBN[SA],TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,PBN[percolation],TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,SM[brute-force],TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,optbn[FP],TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
T-LGL,optbn[SA],TRADD,1,60,[2],1,2.0,0.016666666666666666,0.03333333333333333,0.5
