Instance,Algorithm,BN_size,ControlSize,Genes
T-LGL,PBN[ASA],60,2.0,"{'PDGFR': 0, 'TBET': 1}"
T-LGL,PBN[ASA],60,2.0,"{'PDGFR': 0, 'TPL2': 1}"
T-LGL,PBN[ASA],60,2.0,"{'PDGFR': 0, 'ZAP70': 1}"
T-LGL,PBN[ASA],60,2.0,"{'PDGFR': 1, 'S1P': 0}"
T-LGL,PBN[ASA],60,2.0,"{'PDGFR': 1, 'SPHK1': 0}"
T-LGL,PBN[ASA],60,2.0,"{'PI3K': 0, 'TBET': 1}"
T-LGL,PBN[ASA],60,2.0,"{'PI3K': 1, 'S1P': 0}"
T-LGL,PBN[ASA],60,2.0,"{'PI3K': 1, 'SPHK1': 0}"
T-LGL,PBN[ASA],60,2.0,"{'PLCG1': 1, 'S1P': 0}"
T-LGL,PBN[ASA],60,2.0,"{'PLCG1': 1, 'SPHK1': 0}"
T-LGL,PBN[ASA],60,2.0,"{'RAS': 0, 'TBET': 1}"
T-LGL,PBN[ASA],60,2.0,"{'RAS': 1, 'S1P': 0}"
T-LGL,PBN[ASA],60,2.0,"{'RAS': 1, 'SPHK1': 0}"
T-LGL,PBN[ASA],60,2.0,"{'S1P': 0, 'TAX': 1}"
T-LGL,PBN[ASA],60,2.0,"{'S1P': 0, 'TBET': 1}"
T-LGL,PBN[ASA],60,2.0,"{'S1P': 0, 'TPL2': 1}"
T-LGL,PBN[ASA],60,2.0,"{'S1P': 0, 'ZAP70': 1}"
T-LGL,PBN[ASA],60,2.0,"{'SOCS': 1, 'TBET': 1}"
T-LGL,PBN[ASA],60,2.0,"{'SPHK1': 0, 'TAX': 1}"
T-LGL,PBN[ASA],60,2.0,"{'SPHK1': 0, 'TBET': 1}"
T-LGL,PBN[ASA],60,2.0,"{'SPHK1': 0, 'TPL2': 1}"
T-LGL,PBN[ASA],60,2.0,"{'SPHK1': 0, 'ZAP70': 1}"
T-LGL,PBN[ASA],60,2.0,"{'STAT3': 0, 'TBET': 1}"
T-LGL,PBN[percolation],60,1.0,{'Apoptosis': 1}
T-LGL,PBN[percolation],60,1.0,{'Caspase': 1}
T-LGL,PBN[percolation],60,1.0,{'DISC': 1}
T-LGL,PBN[percolation],60,2.0,"{'BID': 1, 'GZMB': 1}"
T-LGL,PBN[percolation],60,2.0,"{'BID': 1, 'JAK': 1}"
T-LGL,PBN[percolation],60,2.0,"{'BID': 1, 'TBET': 1}"
T-LGL,PBN[percolation],60,2.0,"{'BID': 1, 'TRADD': 1}"
T-LGL,PBN[percolation],60,2.0,"{'CD45': 1, 'GZMB': 1}"
T-LGL,PBN[percolation],60,2.0,"{'CD45': 1, 'TBET': 1}"
T-LGL,PBN[percolation],60,2.0,"{'Ceramide': 1, 'FasT': 1}"
T-LGL,PBN[percolation],60,2.0,"{'Ceramide': 1, 'NFKB': 1}"
T-LGL,PBN[percolation],60,2.0,"{'Ceramide': 1, 'PDGF': 1}"
T-LGL,PBN[percolation],60,2.0,"{'Ceramide': 1, 'PDGFR': 1}"
T-LGL,PBN[percolation],60,2.0,"{'Ceramide': 1, 'PI3K': 1}"
T-LGL,PBN[percolation],60,2.0,"{'Ceramide': 1, 'RAS': 1}"
T-LGL,PBN[percolation],60,2.0,"{'Ceramide': 1, 'S1P': 1}"
T-LGL,PBN[percolation],60,2.0,"{'Ceramide': 1, 'TAX': 1}"
T-LGL,PBN[percolation],60,2.0,"{'Ceramide': 1, 'TPL2': 1}"
T-LGL,PBN[percolation],60,2.0,"{'ERK': 0, 'GZMB': 1}"
T-LGL,PBN[percolation],60,2.0,"{'ERK': 0, 'JAK': 1}"
T-LGL,PBN[percolation],60,2.0,"{'ERK': 0, 'TBET': 1}"
T-LGL,PBN[percolation],60,2.0,"{'GAP': 1, 'GZMB': 1}"
T-LGL,PBN[percolation],60,2.0,"{'GAP': 1, 'JAK': 1}"
T-LGL,PBN[percolation],60,2.0,"{'GAP': 1, 'TBET': 1}"
T-LGL,PBN[percolation],60,2.0,"{'GZMB': 1, 'IL2RB': 0}"
T-LGL,PBN[percolation],60,2.0,"{'GZMB': 1, 'IL2RBT': 0}"
T-LGL,PBN[percolation],60,2.0,"{'GZMB': 1, 'JAK': 0}"
T-LGL,PBN[percolation],60,2.0,"{'GZMB': 1, 'MCL1': 0}"
T-LGL,PBN[percolation],60,2.0,"{'GZMB': 1, 'MEK': 0}"
T-LGL,PBN[percolation],60,2.0,"{'GZMB': 1, 'NFKB': 0}"
T-LGL,PBN[percolation],60,2.0,"{'GZMB': 1, 'PI3K': 0}"
T-LGL,PBN[percolation],60,2.0,"{'GZMB': 1, 'RAS': 0}"
T-LGL,PBN[percolation],60,2.0,"{'GZMB': 1, 'SOCS': 1}"
T-LGL,PBN[percolation],60,2.0,"{'GZMB': 1, 'STAT3': 0}"
T-LGL,PBN[percolation],60,2.0,"{'GZMB': 1, 'TBET': 0}"
T-LGL,PBN[percolation],60,2.0,"{'IL15': 0, 'JAK': 1}"
T-LGL,PBN[percolation],60,2.0,"{'IL15': 0, 'TBET': 1}"
T-LGL,PBN[percolation],60,2.0,"{'IL2RB': 0, 'JAK': 1}"
T-LGL,PBN[percolation],60,2.0,"{'IL2RB': 0, 'TBET': 1}"
T-LGL,PBN[percolation],60,2.0,"{'IL2RBT': 0, 'JAK': 1}"
T-LGL,PBN[percolation],60,2.0,"{'IL2RBT': 0, 'TBET': 1}"
T-LGL,PBN[percolation],60,2.0,"{'JAK': 0, 'TBET': 1}"
T-LGL,PBN[percolation],60,2.0,"{'JAK': 1, 'MCL1': 0}"
T-LGL,PBN[percolation],60,2.0,"{'JAK': 1, 'MEK': 0}"
T-LGL,PBN[percolation],60,2.0,"{'JAK': 1, 'NFKB': 0}"
T-LGL,PBN[percolation],60,2.0,"{'JAK': 1, 'PI3K': 0}"
T-LGL,PBN[percolation],60,2.0,"{'JAK': 1, 'RAS': 0}"
T-LGL,PBN[percolation],60,2.0,"{'JAK': 1, 'STAT3': 0}"
T-LGL,PBN[percolation],60,2.0,"{'MCL1': 0, 'TBET': 1}"
T-LGL,PBN[percolation],60,2.0,"{'MEK': 0, 'TBET': 1}"
T-LGL,PBN[percolation],60,2.0,"{'NFKB': 0, 'TBET': 1}"
T-LGL,PBN[percolation],60,2.0,"{'NFKB': 1, 'PDGFR': 0}"
T-LGL,PBN[percolation],60,2.0,"{'NFKB': 1, 'S1P': 0}"
T-LGL,PBN[percolation],60,2.0,"{'NFKB': 1, 'SPHK1': 0}"
T-LGL,PBN[percolation],60,2.0,"{'PDGF': 1, 'S1P': 0}"
T-LGL,PBN[percolation],60,2.0,"{'PDGF': 1, 'SPHK1': 0}"
T-LGL,PBN[percolation],60,2.0,"{'PDGFR': 0, 'PI3K': 1}"
T-LGL,PBN[percolation],60,2.0,"{'PDGFR': 0, 'RAS': 1}"
T-LGL,PBN[percolation],60,2.0,"{'PDGFR': 0, 'TAX': 1}"
T-LGL,PBN[percolation],60,2.0,"{'PDGFR': 0, 'TPL2': 1}"
T-LGL,PBN[percolation],60,2.0,"{'PDGFR': 1, 'S1P': 0}"
T-LGL,PBN[percolation],60,2.0,"{'PDGFR': 1, 'SPHK1': 0}"
T-LGL,PBN[percolation],60,2.0,"{'PI3K': 0, 'TBET': 1}"
T-LGL,PBN[percolation],60,2.0,"{'PI3K': 1, 'S1P': 0}"
T-LGL,PBN[percolation],60,2.0,"{'PI3K': 1, 'SPHK1': 0}"
T-LGL,PBN[percolation],60,2.0,"{'RAS': 0, 'TBET': 1}"
T-LGL,PBN[percolation],60,2.0,"{'RAS': 1, 'S1P': 0}"
T-LGL,PBN[percolation],60,2.0,"{'RAS': 1, 'SPHK1': 0}"
T-LGL,PBN[percolation],60,2.0,"{'S1P': 0, 'TAX': 1}"
T-LGL,PBN[percolation],60,2.0,"{'S1P': 0, 'TPL2': 1}"
T-LGL,PBN[percolation],60,2.0,"{'SOCS': 1, 'TBET': 1}"
T-LGL,PBN[percolation],60,2.0,"{'SPHK1': 0, 'TAX': 1}"
T-LGL,PBN[percolation],60,2.0,"{'SPHK1': 0, 'TPL2': 1}"
T-LGL,PBN[percolation],60,2.0,"{'STAT3': 0, 'TBET': 1}"
T-LGL,PBN[SA],60,1.0,{'Apoptosis': 1}
T-LGL,PBN[SA],60,1.0,{'Caspase': 1}
T-LGL,PBN[SA],60,1.0,{'DISC': 1}
T-LGL,PBN[SA],60,2.0,"{'BID': 1, 'GZMB': 1}"
T-LGL,PBN[SA],60,2.0,"{'BID': 1, 'JAK': 1}"
T-LGL,PBN[SA],60,2.0,"{'BID': 1, 'TBET': 1}"
T-LGL,PBN[SA],60,2.0,"{'BID': 1, 'TRADD': 1}"
T-LGL,PBN[SA],60,2.0,"{'CD45': 1, 'GZMB': 1}"
T-LGL,PBN[SA],60,2.0,"{'CD45': 1, 'TBET': 1}"
T-LGL,PBN[SA],60,2.0,"{'Ceramide': 1, 'FasT': 1}"
T-LGL,PBN[SA],60,2.0,"{'Ceramide': 1, 'GRB2': 1}"
T-LGL,PBN[SA],60,2.0,"{'Ceramide': 1, 'GZMB': 1}"
T-LGL,PBN[SA],60,2.0,"{'Ceramide': 1, 'IL2RB': 1}"
T-LGL,PBN[SA],60,2.0,"{'Ceramide': 1, 'JAK': 1}"
T-LGL,PBN[SA],60,2.0,"{'Ceramide': 1, 'NFKB': 1}"
T-LGL,PBN[SA],60,2.0,"{'Ceramide': 1, 'PDGF': 1}"
T-LGL,PBN[SA],60,2.0,"{'Ceramide': 1, 'PDGFR': 1}"
T-LGL,PBN[SA],60,2.0,"{'Ceramide': 1, 'PI3K': 1}"
T-LGL,PBN[SA],60,2.0,"{'Ceramide': 1, 'PLCG1': 1}"
T-LGL,PBN[SA],60,2.0,"{'Ceramide': 1, 'RAS': 1}"
T-LGL,PBN[SA],60,2.0,"{'Ceramide': 1, 'S1P': 1}"
T-LGL,PBN[SA],60,2.0,"{'Ceramide': 1, 'STAT3': 1}"
T-LGL,PBN[SA],60,2.0,"{'Ceramide': 1, 'TAX': 1}"
T-LGL,PBN[SA],60,2.0,"{'Ceramide': 1, 'TBET': 1}"
T-LGL,PBN[SA],60,2.0,"{'Ceramide': 1, 'TPL2': 1}"
T-LGL,PBN[SA],60,2.0,"{'Ceramide': 1, 'ZAP70': 1}"
T-LGL,PBN[SA],60,2.0,"{'ERK': 0, 'GZMB': 1}"
T-LGL,PBN[SA],60,2.0,"{'ERK': 0, 'JAK': 1}"
T-LGL,PBN[SA],60,2.0,"{'ERK': 0, 'TBET': 1}"
T-LGL,PBN[SA],60,2.0,"{'GAP': 1, 'GZMB': 1}"
T-LGL,PBN[SA],60,2.0,"{'GAP': 1, 'JAK': 1}"
T-LGL,PBN[SA],60,2.0,"{'GAP': 1, 'TBET': 1}"
T-LGL,PBN[SA],60,2.0,"{'GRB2': 1, 'PDGFR': 0}"
T-LGL,PBN[SA],60,2.0,"{'GRB2': 1, 'S1P': 0}"
T-LGL,PBN[SA],60,2.0,"{'GRB2': 1, 'SPHK1': 0}"
T-LGL,PBN[SA],60,2.0,"{'GZMB': 1, 'IL15': 0}"
T-LGL,PBN[SA],60,2.0,"{'GZMB': 1, 'IL2RB': 0}"
T-LGL,PBN[SA],60,2.0,"{'GZMB': 1, 'IL2RBT': 0}"
T-LGL,PBN[SA],60,2.0,"{'GZMB': 1, 'JAK': 0}"
T-LGL,PBN[SA],60,2.0,"{'GZMB': 1, 'MCL1': 0}"
T-LGL,PBN[SA],60,2.0,"{'GZMB': 1, 'MEK': 0}"
T-LGL,PBN[SA],60,2.0,"{'GZMB': 1, 'NFKB': 0}"
T-LGL,PBN[SA],60,2.0,"{'GZMB': 1, 'PDGFR': 0}"
T-LGL,PBN[SA],60,2.0,"{'GZMB': 1, 'PI3K': 0}"
T-LGL,PBN[SA],60,2.0,"{'GZMB': 1, 'RAS': 0}"
T-LGL,PBN[SA],60,2.0,"{'GZMB': 1, 'S1P': 0}"
T-LGL,PBN[SA],60,2.0,"{'GZMB': 1, 'SOCS': 1}"
T-LGL,PBN[SA],60,2.0,"{'GZMB': 1, 'SPHK1': 0}"
T-LGL,PBN[SA],60,2.0,"{'GZMB': 1, 'STAT3': 0}"
T-LGL,PBN[SA],60,2.0,"{'GZMB': 1, 'TBET': 0}"
T-LGL,PBN[SA],60,2.0,"{'IL15': 0, 'JAK': 1}"
T-LGL,PBN[SA],60,2.0,"{'IL15': 0, 'TBET': 1}"
T-LGL,PBN[SA],60,2.0,"{'IL2RB': 0, 'JAK': 1}"
T-LGL,PBN[SA],60,2.0,"{'IL2RB': 0, 'TBET': 1}"
T-LGL,PBN[SA],60,2.0,"{'IL2RBT': 0, 'JAK': 1}"
T-LGL,PBN[SA],60,2.0,"{'IL2RBT': 0, 'TBET': 1}"
T-LGL,PBN[SA],60,2.0,"{'JAK': 0, 'TBET': 1}"
T-LGL,PBN[SA],60,2.0,"{'JAK': 1, 'MCL1': 0}"
T-LGL,PBN[SA],60,2.0,"{'JAK': 1, 'MEK': 0}"
T-LGL,PBN[SA],60,2.0,"{'JAK': 1, 'NFKB': 0}"
T-LGL,PBN[SA],60,2.0,"{'JAK': 1, 'PDGFR': 0}"
T-LGL,PBN[SA],60,2.0,"{'JAK': 1, 'PI3K': 0}"
T-LGL,PBN[SA],60,2.0,"{'JAK': 1, 'RAS': 0}"
T-LGL,PBN[SA],60,2.0,"{'JAK': 1, 'S1P': 0}"
T-LGL,PBN[SA],60,2.0,"{'JAK': 1, 'SPHK1': 0}"
T-LGL,PBN[SA],60,2.0,"{'JAK': 1, 'STAT3': 0}"
T-LGL,PBN[SA],60,2.0,"{'MCL1': 0, 'TBET': 1}"
T-LGL,PBN[SA],60,2.0,"{'MEK': 0, 'TBET': 1}"
T-LGL,PBN[SA],60,2.0,"{'NFKB': 0, 'TBET': 1}"
T-LGL,PBN[SA],60,2.0,"{'NFKB': 1, 'PDGFR': 0}"
T-LGL,PBN[SA],60,2.0,"{'NFKB': 1, 'S1P': 0}"
T-LGL,PBN[SA],60,2.0,"{'NFKB': 1, 'SPHK1': 0}"
T-LGL,PBN[SA],60,2.0,"{'PDGF': 1, 'S1P': 0}"
T-LGL,PBN[SA],60,2.0,"{'PDGF': 1, 'SPHK1': 0}"
T-LGL,PBN[SA],60,2.0,"{'PDGFR': 0, 'PI3K': 1}"
T-LGL,PBN[SA],60,2.0,"{'PDGFR': 0, 'PLCG1': 1}"
T-LGL,PBN[SA],60,2.0,"{'PDGFR': 0, 'RAS': 1}"
T-LGL,PBN[SA],60,2.0,"{'PDGFR': 0, 'STAT3': 1}"
T-LGL,PBN[SA],60,2.0,"{'PDGFR': 0, 'TAX': 1}"
T-LGL,PBN[SA],60,2.0,"{'PDGFR': 0, 'TBET': 1}"
T-LGL,PBN[SA],60,2.0,"{'PDGFR': 0, 'TPL2': 1}"
T-LGL,PBN[SA],60,2.0,"{'PDGFR': 0, 'ZAP70': 1}"
T-LGL,PBN[SA],60,2.0,"{'PDGFR': 1, 'S1P': 0}"
T-LGL,PBN[SA],60,2.0,"{'PDGFR': 1, 'SPHK1': 0}"
T-LGL,PBN[SA],60,2.0,"{'PI3K': 0, 'TBET': 1}"
T-LGL,PBN[SA],60,2.0,"{'PI3K': 1, 'S1P': 0}"
T-LGL,PBN[SA],60,2.0,"{'PI3K': 1, 'SPHK1': 0}"
T-LGL,PBN[SA],60,2.0,"{'PLCG1': 1, 'S1P': 0}"
T-LGL,PBN[SA],60,2.0,"{'PLCG1': 1, 'SPHK1': 0}"
T-LGL,PBN[SA],60,2.0,"{'RAS': 0, 'TBET': 1}"
T-LGL,PBN[SA],60,2.0,"{'RAS': 1, 'S1P': 0}"
T-LGL,PBN[SA],60,2.0,"{'RAS': 1, 'SPHK1': 0}"
T-LGL,PBN[SA],60,2.0,"{'S1P': 0, 'STAT3': 1}"
T-LGL,PBN[SA],60,2.0,"{'S1P': 0, 'TAX': 1}"
T-LGL,PBN[SA],60,2.0,"{'S1P': 0, 'TBET': 1}"
T-LGL,PBN[SA],60,2.0,"{'S1P': 0, 'TPL2': 1}"
T-LGL,PBN[SA],60,2.0,"{'S1P': 0, 'ZAP70': 1}"
T-LGL,PBN[SA],60,2.0,"{'SOCS': 1, 'TBET': 1}"
T-LGL,PBN[SA],60,2.0,"{'SPHK1': 0, 'STAT3': 1}"
T-LGL,PBN[SA],60,2.0,"{'SPHK1': 0, 'TAX': 1}"
T-LGL,PBN[SA],60,2.0,"{'SPHK1': 0, 'TBET': 1}"
T-LGL,PBN[SA],60,2.0,"{'SPHK1': 0, 'TPL2': 1}"
T-LGL,PBN[SA],60,2.0,"{'SPHK1': 0, 'ZAP70': 1}"
T-LGL,PBN[SA],60,2.0,"{'STAT3': 0, 'TBET': 1}"
T-LGL,PBN[trap_spaces],60,2.0,"{'CD45': 1, 'TBET': 1}"
T-LGL,PBN[trap_spaces],60,2.0,"{'Ceramide': 1, 'PDGF': 1}"
T-LGL,PBN[trap_spaces],60,2.0,"{'Ceramide': 1, 'TAX': 1}"
T-LGL,PBN[trap_spaces],60,2.0,"{'IL15': 0, 'TBET': 1}"
T-LGL,PBN[trap_spaces],60,2.0,"{'PDGF': 1, 'S1P': 0}"
T-LGL,PBN[trap_spaces],60,2.0,"{'S1P': 0, 'TAX': 1}"
T-LGL,SM[internal],60,inf,{}
T-LGL,SM[minimal],60,inf,{}
TumorInvasion,ActoNet,32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,ActoNet,32,2.0,"{'AKT2': 1, 'Invasion': 1}"
TumorInvasion,ActoNet,32,2.0,"{'AKT2': 1, 'NICD': 1}"
TumorInvasion,ActoNet,32,2.0,"{'AKT2': 1, 'SMAD': 1}"
TumorInvasion,ActoNet,32,2.0,"{'AKT2': 1, 'SNAI1': 0}"
TumorInvasion,ActoNet,32,2.0,"{'AKT2': 1, 'TGFbeta': 1}"
TumorInvasion,ActoNet,32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,ActoNet,32,2.0,"{'NICD': 1, 'SNAI2': 1}"
TumorInvasion,ActoNet,32,2.0,"{'NICD': 1, 'p53': 0}"
TumorInvasion,ActoNet,32,2.0,"{'NICD': 1, 'p73': 1}"
TumorInvasion,BoNesis[FP],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,BoNesis[FP],32,2.0,"{'AKT2': 1, 'Invasion': 1}"
TumorInvasion,BoNesis[FP],32,2.0,"{'AKT2': 1, 'NICD': 1}"
TumorInvasion,BoNesis[FP],32,2.0,"{'AKT2': 1, 'SMAD': 1}"
TumorInvasion,BoNesis[FP],32,2.0,"{'AKT2': 1, 'SNAI1': 0}"
TumorInvasion,BoNesis[FP],32,2.0,"{'AKT2': 1, 'TGFbeta': 1}"
TumorInvasion,BoNesis[FP],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,BoNesis[FP],32,2.0,"{'NICD': 1, 'SNAI2': 1}"
TumorInvasion,BoNesis[FP],32,2.0,"{'NICD': 1, 'p53': 0}"
TumorInvasion,BoNesis[FP],32,2.0,"{'NICD': 1, 'p73': 1}"
TumorInvasion,BoNesis[MTS],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,BoNesis[MTS],32,2.0,"{'AKT2': 1, 'Invasion': 1}"
TumorInvasion,BoNesis[MTS],32,2.0,"{'AKT2': 1, 'NICD': 1}"
TumorInvasion,BoNesis[MTS],32,2.0,"{'AKT2': 1, 'SMAD': 1}"
TumorInvasion,BoNesis[MTS],32,2.0,"{'AKT2': 1, 'TGFbeta': 1}"
TumorInvasion,BoNesis[MTS],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,BoNesis[MTS],32,2.0,"{'NICD': 1, 'SNAI2': 1}"
TumorInvasion,BoNesis[MTS],32,2.0,"{'NICD': 1, 'p53': 0}"
TumorInvasion,BoNesis[MTS],32,2.0,"{'NICD': 1, 'p73': 1}"
TumorInvasion,CABEAN[ITC],32,inf,{}
TumorInvasion,CABEAN[PTC],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,CABEAN[PTC],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,CABEAN[TTC],32,2.0,"{'AKT1': 1, 'ECMicroenv': 1}"
TumorInvasion,CABEAN[TTC],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,CABEAN[TTC],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,Caspo,32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,Caspo,32,2.0,"{'AKT2': 1, 'NICD': 1}"
TumorInvasion,Caspo,32,2.0,"{'NICD': 1, 'SNAI2': 1}"
TumorInvasion,optbn[FP],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,optbn[FP],32,2.0,"{'AKT2': 1, 'Invasion': 1}"
TumorInvasion,optbn[FP],32,2.0,"{'AKT2': 1, 'NICD': 1}"
TumorInvasion,optbn[FP],32,2.0,"{'AKT2': 1, 'SMAD': 1}"
TumorInvasion,optbn[FP],32,2.0,"{'AKT2': 1, 'SNAI1': 0}"
TumorInvasion,optbn[FP],32,2.0,"{'AKT2': 1, 'TGFbeta': 1}"
TumorInvasion,optbn[FP],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,optbn[FP],32,2.0,"{'NICD': 1, 'SNAI2': 1}"
TumorInvasion,optbn[FP],32,2.0,"{'NICD': 1, 'p53': 0}"
TumorInvasion,optbn[FP],32,2.0,"{'NICD': 1, 'p73': 1}"
TumorInvasion,optbn[SA],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,optbn[SA],32,2.0,"{'AKT2': 1, 'NICD': 1}"
TumorInvasion,optbn[SA],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,optbn[SA],32,2.0,"{'NICD': 1, 'SNAI2': 1}"
TumorInvasion,optbn[SA],32,2.0,"{'NICD': 1, 'p53': 0}"
TumorInvasion,optbn[SA],32,2.0,"{'NICD': 1, 'p73': 1}"
TumorInvasion,PBN[ASA],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,PBN[ASA],32,2.0,"{'AKT2': 1, 'Invasion': 1}"
TumorInvasion,PBN[ASA],32,2.0,"{'AKT2': 1, 'NICD': 1}"
TumorInvasion,PBN[ASA],32,2.0,"{'AKT2': 1, 'SMAD': 1}"
TumorInvasion,PBN[ASA],32,2.0,"{'AKT2': 1, 'TGFbeta': 1}"
TumorInvasion,PBN[ASA],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,PBN[ASA],32,2.0,"{'NICD': 1, 'SNAI2': 1}"
TumorInvasion,PBN[ASA],32,2.0,"{'NICD': 1, 'p53': 0}"
TumorInvasion,PBN[ASA],32,2.0,"{'NICD': 1, 'p73': 1}"
TumorInvasion,PBN[percolation],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,PBN[percolation],32,2.0,"{'AKT2': 1, 'NICD': 1}"
TumorInvasion,PBN[percolation],32,2.0,"{'NICD': 1, 'SNAI2': 1}"
TumorInvasion,PBN[SA],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,PBN[SA],32,2.0,"{'AKT2': 1, 'NICD': 1}"
TumorInvasion,PBN[SA],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,PBN[SA],32,2.0,"{'NICD': 1, 'SNAI2': 1}"
TumorInvasion,PBN[SA],32,2.0,"{'NICD': 1, 'p53': 0}"
TumorInvasion,PBN[SA],32,2.0,"{'NICD': 1, 'p73': 1}"
TumorInvasion,PBN[trap_spaces],32,2.0,"{'AKT2': 1, 'ECMicroenv': 1}"
TumorInvasion,PBN[trap_spaces],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,SM[internal],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
TumorInvasion,SM[minimal],32,2.0,"{'DNAdamage': 0, 'ECMicroenv': 1}"
